idhor;iddesserte;arriveetheorique;departtheorique;arrivee;depart;fiable;ts_maj;mnemoligne;nomligne;dest;codeparcours;ordre;mnemoarret;nomarret;numarret;coordonnees
268464032;268775431;2021-03-08T10:06:30+01:00;2021-03-08T10:06:30+01:00;2021-03-08T10:07:48+01:00;2021-03-08T10:08:31+01:00;F;2021-03-08T10:09:43+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;2658;RAMON -E;RAMON;7452;47.48656,-0.53804784
268444923;268609070;2021-03-08T09:30:35+01:00;2021-03-08T09:30:35+01:00;2021-03-08T09:32:55+01:00;2021-03-08T09:33:09+01:00;F;2021-03-08T09:34:23+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;17416;MENA-E;MENARD;6305;47.445762,-0.49370664
268484212;269098792;2021-03-08T10:05:49+01:00;2021-03-08T10:05:49+01:00;2021-03-08T10:08:26+01:00;2021-03-08T10:08:31+01:00;F;2021-03-08T10:09:43+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SCHWEITZER;ST LEZIN > SCHWEITZER 9.0;13003;VAILLA-E;VAILLANTE;15274;47.485342,-0.53341439
268446219;268574999;2021-03-08T09:32:01+01:00;2021-03-08T09:32:01+01:00;2021-03-08T09:32:20+01:00;2021-03-08T09:33:00+01:00;F;2021-03-08T09:34:23+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;8075;JUSTICES;JUSTICES;9099;47.453586,-0.52656799
268500778;269455382;2021-03-08T10:05:20+01:00;2021-03-08T10:05:20+01:00;2021-03-08T10:07:53+01:00;2021-03-08T10:08:15+01:00;F;2021-03-08T10:09:43+01:00;A;ARDENNE <> ROSERAIE;ANGERS ROSERAIE;ARD Voie 1 -> ARO Voie 2 par HDV;9473;1STRA;STRASBOURG;7319;47.45665,-0.55395185
268464618;268804646;2021-03-08T09:34:00+01:00;2021-03-08T09:34:00+01:00;2021-03-08T09:32:52+01:00;2021-03-08T09:33:07+01:00;F;2021-03-08T09:34:23+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;10905;DELATR-E;DE LATTRE;25487;47.45236,-0.54186887
268470788;268831501;2021-03-08T10:08:10+01:00;2021-03-08T10:08:10+01:00;2021-03-08T10:07:17+01:00;2021-03-08T10:07:36+01:00;F;2021-03-08T10:08:57+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE>HAR>ZI EST 1.1;5025;GRCPRUNI;GROUPE COMMERCIAL;24782;47.445755,-0.60591816
268488931;269267470;2021-03-08T09:33:30+01:00;2021-03-08T09:33:30+01:00;2021-03-08T09:33:09+01:00;2021-03-08T09:33:09+01:00;F;2021-03-08T09:34:23+01:00;12;M-MARCILLE <> ST AUBIN LA SALLE;MOUL MARCILLE par TRELAZE;ST AUBIN > M. MARCILLE 1.1;4336;CIMETIER;CIMETIERE DE L'EST;6354;47.471324,-0.5277473
268461023;268709667;2021-03-08T10:03:00+01:00;2021-03-08T10:04:00+01:00;2021-03-08T10:04:21+01:00;2021-03-08T10:07:25+01:00;F;2021-03-08T10:08:37+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;10210;LORRAIN1;PLACE LORRAINE;20636;47.470268,-0.54784123
268496648;271232003;2021-03-08T09:31:33+01:00;2021-03-08T09:31:33+01:00;2021-03-08T09:33:05+01:00;2021-03-08T09:33:05+01:00;F;2021-03-08T09:34:23+01:00;42;ECOUFLANT GRIMORELLE <> GARE;ANGERS;ECOUFLANT > ANGERS HDV 2.1;1170;LABROSSE;LA BROSSE;11507;47.532507,-0.52208424
268477325;268967171;2021-03-08T10:07:22+01:00;2021-03-08T10:07:22+01:00;2021-03-08T10:07:20+01:00;2021-03-08T10:07:25+01:00;F;2021-03-08T10:08:37+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;AQUAVITA VERNEAU;PONTS DE CE > AQUAVITA 9.0;497;BELPOULE;BELLE POULE;21306;47.427791,-0.52721178
268502810;269455381;2021-03-08T09:32:40+01:00;2021-03-08T09:32:40+01:00;2021-03-08T09:32:37+01:00;2021-03-08T09:33:05+01:00;F;2021-03-08T09:34:23+01:00;A;ARDENNE <> ROSERAIE;ANGERS ROSERAIE;ARD Voie 1 -> ARO Voie 2 par HDV;9010;1LAFA;PLACE LA FAYETTE;31950;47.46087,-0.55472502
268440233;268543520;2021-03-08T10:06:42+01:00;2021-03-08T10:06:42+01:00;2021-03-08T10:06:46+01:00;2021-03-08T10:07:13+01:00;F;2021-03-08T10:08:37+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;9661;NDAMLA-E;NOTRE DAME DU LAC;24523;47.479652,-0.58961475
268468801;268833061;2021-03-08T09:30:51+01:00;2021-03-08T09:30:51+01:00;2021-03-08T09:33:20+01:00;2021-03-08T09:33:20+01:00;F;2021-03-08T09:34:36+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;CHANTOURTEAU > ZI EST 1.1;14124;ROIPOLO;ROI DE POLOGNE;883602;47.469536,-0.56127521
268465789;268775470;2021-03-08T10:09:00+01:00;2021-03-08T10:09:00+01:00;2021-03-08T10:08:43+01:00;2021-03-08T10:10:53+01:00;F;2021-03-08T10:12:21+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;15860;BREMON-E;GARES BREMONT;25430;47.465975,-0.55935588
268469327;268832016;2021-03-08T09:34:00+01:00;2021-03-08T09:34:00+01:00;2021-03-08T09:33:02+01:00;2021-03-08T09:33:24+01:00;F;2021-03-08T09:34:36+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE > ZI EST 1.1;6306;PERUSSAI;PERUSSAIE;3238;47.466024,-0.59637904
268491248;269267457;2021-03-08T10:12:00+01:00;2021-03-08T10:12:00+01:00;2021-03-08T10:07:48+01:00;2021-03-08T10:12:00+01:00;F;2021-03-08T10:12:21+01:00;12;M-MARCILLE <> ST AUBIN LA SALLE;MOUL MARCILLE par TRELAZE;ST AUBIN > M. MARCILLE 1.1;0;BARONNER;ST AUBIN LA SALLE;2861;47.489306,-0.50405534
268474072;268938281;2021-03-08T09:34:22+01:00;2021-03-08T09:34:22+01:00;2021-03-08T09:33:26+01:00;2021-03-08T09:33:30+01:00;F;2021-03-08T09:34:36+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;16236;CLOUET;CLOUET;17775;47.48025,-0.56618667
268456126;268709659;2021-03-08T10:11:12+01:00;2021-03-08T10:11:12+01:00;2021-03-08T10:11:01+01:00;2021-03-08T10:11:12+01:00;F;2021-03-08T10:12:41+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;8387;ROIPOLO;ROI DE POLOGNE;883602;47.469536,-0.56127521
268477292;268998673;2021-03-08T09:33:14+01:00;2021-03-08T09:33:14+01:00;2021-03-08T09:33:16+01:00;2021-03-08T09:33:21+01:00;F;2021-03-08T09:34:36+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;MAIRIE DES PONTS DE CE;AQUAVITA > PONTS DE CE 9.0;4216;PONTNO-E;PONT NOIR;4391;47.463992,-0.56271234
268462006;268804655;2021-03-08T10:06:11+01:00;2021-03-08T10:06:11+01:00;2021-03-08T10:11:36+01:00;2021-03-08T10:11:36+01:00;F;2021-03-08T10:12:41+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;14390;ESPACE5B;ESPACE ANJOU;6519;47.467579,-0.52049749
268435612;268512551;2021-03-08T09:30:18+01:00;2021-03-08T09:30:18+01:00;2021-03-08T09:32:41+01:00;2021-03-08T09:32:49+01:00;F;2021-03-08T09:34:03+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;11215;NOZAY -E;NOZAY;837;47.487682,-0.53197362
268470792;268831505;2021-03-08T10:12:21+01:00;2021-03-08T10:12:21+01:00;2021-03-08T10:10:35+01:00;2021-03-08T10:11:30+01:00;F;2021-03-08T10:12:41+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE>HAR>ZI EST 1.1;7153;LACDMAIN;LAC DE MAINE NAUTIQ;30379;47.461206,-0.59614026
268441074;268543522;2021-03-08T09:36:00+01:00;2021-03-08T09:36:00+01:00;2021-03-08T09:32:14+01:00;2021-03-08T09:32:41+01:00;F;2021-03-08T09:34:03+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;10416;CITEUN-E;CITE UNIVERSITAIRE;27788;47.47867,-0.59819083
268475710;268965158;2021-03-08T10:11:36+01:00;2021-03-08T10:11:36+01:00;2021-03-08T10:10:22+01:00;2021-03-08T10:11:08+01:00;F;2021-03-08T10:12:41+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;CHU HOPITAL;PONTS DE CE > CHU 9.0;10956;MONPR -E;PLACE MONPROFIT;15116;47.474556,-0.56715073
268468177;268831540;2021-03-08T09:27:39+01:00;2021-03-08T09:27:39+01:00;2021-03-08T09:32:14+01:00;2021-03-08T09:32:34+01:00;F;2021-03-08T09:34:03+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE>HAR>ZI EST 1.1;18112;GATS  -E;LES GATS;11785;47.474363,-0.51730365
268442900;268609079;2021-03-08T10:09:03+01:00;2021-03-08T10:09:03+01:00;2021-03-08T10:10:35+01:00;2021-03-08T10:10:35+01:00;F;2021-03-08T10:12:01+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;20458;CIMETR-E;CIMETIERE DE TRELAZE;32029;47.446218,-0.46235158
268488032;269199403;2021-03-08T09:29:18+01:00;2021-03-08T09:29:18+01:00;2021-03-08T09:32:51+01:00;2021-03-08T09:32:51+01:00;F;2021-03-08T09:34:03+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;SAINTE GEMMES;L'HOIRIE > STE GEMMES 9.0;17091;LECHEN-E;LE CHENE;9672;47.420677,-0.5774783
268446254;268575034;2021-03-08T10:12:36+01:00;2021-03-08T10:12:36+01:00;2021-03-08T10:10:48+01:00;2021-03-08T10:10:48+01:00;F;2021-03-08T10:12:01+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;21388;VICT-D-E;VICTOR HUGO;415331;47.523625,-0.46747336
268500530;269458691;2021-03-08T09:34:30+01:00;2021-03-08T09:34:30+01:00;2021-03-08T09:32:56+01:00;2021-03-08T09:32:56+01:00;F;2021-03-08T09:34:03+01:00;A;ARDENNE <> ROSERAIE;TEST NOIR;ARD Voie 2 -> BOT1;744;1STGI;SAINT GILLES;23494;47.506469,-0.58949514
268451029;268676612;2021-03-08T10:10:41+01:00;2021-03-08T10:10:41+01:00;2021-03-08T10:10:44+01:00;2021-03-08T10:10:49+01:00;F;2021-03-08T10:12:01+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;MURS ERIGNE;ADEZIERE > MURS 9.0;1000;PIECE;PIECE DU MOULIN;22296;47.507369,-0.59662507
268501231;269422863;2021-03-08T09:31:30+01:00;2021-03-08T09:31:30+01:00;2021-03-08T09:32:10+01:00;2021-03-08T09:32:35+01:00;F;2021-03-08T09:34:03+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;6815;2CAPU;CAPUCINS;3726;47.486941,-0.55491917
268474988;268938274;2021-03-08T10:09:47+01:00;2021-03-08T10:09:47+01:00;2021-03-08T10:10:44+01:00;2021-03-08T10:10:46+01:00;F;2021-03-08T10:12:01+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;13960;MLYAUTEY;MARECHAL LYAUTEY;15814;47.491718,-0.58374409
268440208;268543495;2021-03-08T09:33:19+01:00;2021-03-08T09:33:19+01:00;2021-03-08T09:32:05+01:00;2021-03-08T09:32:32+01:00;F;2021-03-08T09:33:43+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;1854;BRISEPOA;BRISEPOTIERE;27984;47.479488,-0.52810678
268482312;269132313;2021-03-08T10:08:09+01:00;2021-03-08T10:08:09+01:00;2021-03-08T10:10:26+01:00;2021-03-08T10:10:37+01:00;F;2021-03-08T10:12:01+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SORGES;SCHWEITZER > SORGES 9.0;8357;DELACR-E;DELACROIX;3905;47.454917,-0.52877613
268481213;269131277;2021-03-08T09:31:00+01:00;2021-03-08T09:31:00+01:00;2021-03-08T09:32:13+01:00;2021-03-08T09:32:22+01:00;F;2021-03-08T09:33:43+01:00;10;ST LEZIN SORGES <> SCHWEITZER;TRELAZE SAINT LEZIN;SCHWEITZER > ST LEZIN 9.0;4131;GAREPA-E;GARES PAPIN;715;47.465156,-0.55753274
268436423;268543498;2021-03-08T10:09:00+01:00;2021-03-08T10:09:00+01:00;2021-03-08T10:10:20+01:00;2021-03-08T10:10:20+01:00;F;2021-03-08T10:11:41+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;2480;LUTIN;LUTIN;32534;47.475723,-0.53438288
268496647;271232002;2021-03-08T09:31:00+01:00;2021-03-08T09:31:00+01:00;2021-03-08T09:32:02+01:00;2021-03-08T09:32:15+01:00;F;2021-03-08T09:33:43+01:00;42;ECOUFLANT GRIMORELLE <> GARE;ANGERS;ECOUFLANT > ANGERS HDV 2.1;730;BMOTTE;BELLE MOTTE;25850;47.53105,-0.51655721
268452602;268644639;2021-03-08T10:11:28+01:00;2021-03-08T10:11:28+01:00;2021-03-08T10:10:25+01:00;2021-03-08T10:10:32+01:00;F;2021-03-08T10:11:41+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;11702;CCICHA-E;CHAMBRE DE COMMERCE;24375;47.468285,-0.55768946
268443488;268575022;2021-03-08T09:31:05+01:00;2021-03-08T09:31:05+01:00;2021-03-08T09:32:07+01:00;2021-03-08T09:32:07+01:00;F;2021-03-08T09:33:23+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;14735;MIRBE-E;MIRBEAU;15613;47.48843,-0.51003722
268467551;268866085;2021-03-08T10:08:47+01:00;2021-03-08T10:08:47+01:00;2021-03-08T10:10:15+01:00;2021-03-08T10:10:20+01:00;F;2021-03-08T10:11:41+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;12589;LACACC-E;MAISON ENVIRONNEMENT;16598;47.464033,-0.59433147
268456091;268738610;2021-03-08T09:31:00+01:00;2021-03-08T09:31:00+01:00;2021-03-08T09:31:56+01:00;2021-03-08T09:32:01+01:00;F;2021-03-08T09:33:23+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE  HAUTE ROCHE;ST BARTH > BEAUCOUZE 9.0;16293;HERMIT-E;HERMITAGE;16836;47.47776,-0.63528949
268478076;268998658;2021-03-08T10:09:47+01:00;2021-03-08T10:09:47+01:00;2021-03-08T10:10:19+01:00;2021-03-08T10:10:19+01:00;F;2021-03-08T10:11:41+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;MAIRIE DES PONTS DE CE;AQUAVITA > PONTS DE CE 9.0;164;WVERN;VERNEAU TRAM;27317;47.492415,-0.56743432
268467521;268866055;2021-03-08T09:31:09+01:00;2021-03-08T09:31:09+01:00;2021-03-08T09:32:08+01:00;2021-03-08T09:32:10+01:00;F;2021-03-08T09:33:23+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;2349;ISORET;ISORET;25741;47.474663,-0.52086425
268480047;269070876;2021-03-08T10:12:38+01:00;2021-03-08T10:12:38+01:00;2021-03-08T10:10:18+01:00;2021-03-08T10:10:18+01:00;F;2021-03-08T10:11:41+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;9934;ESPA-ENT;FICTIF ENTREE ESPACE;227537;47.468536,-0.52731857
268470756;268866080;2021-03-08T09:22:00+01:00;2021-03-08T09:22:00+01:00;2021-03-08T09:31:56+01:00;2021-03-08T09:31:56+01:00;F;2021-03-08T09:33:23+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;10682;LABARR-E;LA BARRE;24553;47.473251,-0.59819755
268502828;269422861;2021-03-08T10:08:40+01:00;2021-03-08T10:08:40+01:00;2021-03-08T10:10:28+01:00;2021-03-08T10:10:31+01:00;F;2021-03-08T10:11:41+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;5700;2BMAI;BERGES DE MAINE;28864;47.479329,-0.54940748
268491215;269232903;2021-03-08T09:31:05+01:00;2021-03-08T09:31:05+01:00;2021-03-08T09:32:05+01:00;2021-03-08T09:32:10+01:00;F;2021-03-08T09:33:23+01:00;12;M-MARCILLE <> ST AUBIN LA SALLE;SAINT AUBIN LA SALLE;M.MARCILLE > ST AUBIN 9.0;2845;DAGUERRE;DAGUERRE;2483;47.446539,-0.50643253
268444950;268579085;2021-03-08T10:07:42+01:00;2021-03-08T10:07:42+01:00;2021-03-08T10:10:05+01:00;2021-03-08T10:10:05+01:00;F;2021-03-08T10:11:21+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;BANCHAIS;TRELAZE > BANCHAIS 9.0;4506;LEFEVRE;LEFEVRE;15440;47.443317,-0.48877393
268494508;270707213;2021-03-08T09:38:00+01:00;2021-03-08T09:38:00+01:00;2021-03-08T09:37:12+01:00;2021-03-08T09:37:12+01:00;F;2021-03-08T09:33:23+01:00;34;PLESSIS MACE MEIGNANNE <> GARE;ANGERS GARES;LE PLESSIS > ARDENNE 9.0;41031;CCADEA;CROIX CADEAU;5701;47.519934,-0.60942252
268454373;268644624;2021-03-08T10:11:26+01:00;2021-03-08T10:11:26+01:00;2021-03-08T10:10:01+01:00;2021-03-08T10:10:10+01:00;F;2021-03-08T10:11:21+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;5352;LOIRE;LOIRE;14252;47.418849,-0.52337621
268441073;268543521;2021-03-08T09:34:53+01:00;2021-03-08T09:34:53+01:00;2021-03-08T09:31:47+01:00;2021-03-08T09:31:51+01:00;F;2021-03-08T09:33:01+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;10058;MAETUD-E;POLYTECH ANGERS;25699;47.480651,-0.59459561
268468829;268866053;2021-03-08T10:09:39+01:00;2021-03-08T10:09:39+01:00;2021-03-08T10:09:53+01:00;2021-03-08T10:09:58+01:00;F;2021-03-08T10:11:21+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;1667;MAISONSR;MAISONS ROUGES;8771;47.47446,-0.51191899
268448575;268579078;2021-03-08T09:31:22+01:00;2021-03-08T09:31:22+01:00;2021-03-08T09:31:49+01:00;2021-03-08T09:31:49+01:00;F;2021-03-08T09:33:01+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;BANCHAIS;TRELAZE > BANCHAIS 9.0;1948;CIMTRELA;CIMETIERE DE TRELAZE;31082;47.446404,-0.46248076
268477328;268967174;2021-03-08T10:09:43+01:00;2021-03-08T10:09:43+01:00;2021-03-08T10:09:52+01:00;2021-03-08T10:09:52+01:00;F;2021-03-08T10:11:21+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;AQUAVITA VERNEAU;PONTS DE CE > AQUAVITA 9.0;1519;GALLIE;GALLIENI;3438;47.43465,-0.52467515
268455913;268739122;2021-03-08T09:17:00+01:00;2021-03-08T09:17:00+01:00;2021-03-08T09:31:48+01:00;2021-03-08T09:31:48+01:00;F;2021-03-08T09:33:01+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;16293;HERMIT-E;HERMITAGE;16836;47.47776,-0.63528949
268501254;269455372;2021-03-08T10:09:10+01:00;2021-03-08T10:09:10+01:00;2021-03-08T10:09:26+01:00;2021-03-08T10:09:54+01:00;F;2021-03-08T10:11:21+01:00;A;ARDENNE <> ROSERAIE;ANGERS ROSERAIE;ARD Voie 1 -> ARO Voie 2 par HDV;5220;1CAPU;CAPUCINS;29904;47.486975,-0.55500069
268463306;268775483;2021-03-08T09:19:08+01:00;2021-03-08T09:19:08+01:00;2021-03-08T09:31:43+01:00;2021-03-08T09:31:51+01:00;F;2021-03-08T09:33:01+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;19639;PELUAU-E;PELUAU;22717;47.489462,-0.56784423
268463333;268775449;2021-03-08T10:09:52+01:00;2021-03-08T10:09:52+01:00;2021-03-08T10:08:56+01:00;2021-03-08T10:08:56+01:00;F;2021-03-08T10:10:22+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;9678;MORELLER;MORELLERIE;495;47.451386,-0.54486829
268437026;268512531;2021-03-08T09:29:20+01:00;2021-03-08T09:29:20+01:00;2021-03-08T09:31:05+01:00;2021-03-08T09:31:07+01:00;F;2021-03-08T09:32:21+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;5809;OFFTOU-E;OFFICE DE TOURISME;3776;47.46917,-0.55757825
268466447;268804635;2021-03-08T10:05:43+01:00;2021-03-08T10:05:43+01:00;2021-03-08T10:08:57+01:00;2021-03-08T10:09:02+01:00;F;2021-03-08T10:10:22+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;7961;CLAUDEL;CLAUDEL;14;47.449557,-0.56617312
268439623;268543509;2021-03-08T09:29:00+01:00;2021-03-08T09:29:00+01:00;2021-03-08T09:30:50+01:00;2021-03-08T09:31:10+01:00;F;2021-03-08T09:32:21+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;5720;SAICROIX;SAINTE CROIX;18938;47.469963,-0.55428944
268474985;268938271;2021-03-08T10:08:00+01:00;2021-03-08T10:08:00+01:00;2021-03-08T10:08:58+01:00;2021-03-08T10:08:58+01:00;F;2021-03-08T10:10:22+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;12909;POINCARE;POINCARE;17808;47.499836,-0.5894891
268440207;268543494;2021-03-08T09:32:00+01:00;2021-03-08T09:32:00+01:00;2021-03-08T09:30:57+01:00;2021-03-08T09:31:07+01:00;F;2021-03-08T09:32:21+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;1480;VAUGAREA;VAUGAREAU;31184;47.482726,-0.52674079
268480046;269070875;2021-03-08T10:11:01+01:00;2021-03-08T10:11:01+01:00;2021-03-08T10:09:08+01:00;2021-03-08T10:09:09+01:00;F;2021-03-08T10:10:22+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;9278;AROBA-E;AROBASE;31354;47.464045,-0.53166953
268457295;268739106;2021-03-08T09:27:25+01:00;2021-03-08T09:27:25+01:00;2021-03-08T09:31:11+01:00;2021-03-08T09:31:11+01:00;F;2021-03-08T09:32:21+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;10881;BPASTE-E;BON PASTEUR;11261;47.470466,-0.56978185
268446950;268609047;2021-03-08T10:05:09+01:00;2021-03-08T10:05:09+01:00;2021-03-08T10:08:58+01:00;2021-03-08T10:09:30+01:00;F;2021-03-08T10:10:42+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;9787;MACE;MACE;23738;47.476611,-0.53270485
268459358;268710195;2021-03-08T09:31:24+01:00;2021-03-08T09:31:24+01:00;2021-03-08T09:31:06+01:00;2021-03-08T09:31:06+01:00;F;2021-03-08T09:32:21+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;L'ATOLL > ST BARTH 9.0;16231;MORLIE-E;MORLIERE;18333;47.461555,-0.48237531
268454372;268644623;2021-03-08T10:10:32+01:00;2021-03-08T10:10:32+01:00;2021-03-08T10:09:16+01:00;2021-03-08T10:09:21+01:00;F;2021-03-08T10:10:42+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;5004;DUBE;DUBE;11379;47.415848,-0.52317542
268472570;268905741;2021-03-08T09:29:46+01:00;2021-03-08T09:29:46+01:00;2021-03-08T09:30:56+01:00;2021-03-08T09:31:00+01:00;F;2021-03-08T09:32:21+01:00;07;HOPITAL <> MONTREUIL JUIGNE;MONTREUIL Allemagne;LORRAINE > ALLEMAGNE D.1;4646;GIRARD-E;GIRARD;793256;47.490604,-0.58186365
268474986;268938272;2021-03-08T10:08:31+01:00;2021-03-08T10:08:31+01:00;2021-03-08T10:09:24+01:00;2021-03-08T10:09:24+01:00;F;2021-03-08T10:10:42+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;13169;BEURRIER;BEURRIERE;21726;47.497566,-0.58952374
268441072;268543520;2021-03-08T09:33:42+01:00;2021-03-08T09:33:42+01:00;2021-03-08T09:31:12+01:00;2021-03-08T09:31:15+01:00;F;2021-03-08T09:32:41+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;9661;NDAMLA-E;NOTRE DAME DU LAC;24523;47.479652,-0.58961475
268480644;269034265;2021-03-08T10:09:32+01:00;2021-03-08T10:09:32+01:00;2021-03-08T10:09:29+01:00;2021-03-08T10:09:29+01:00;F;2021-03-08T10:10:42+01:00;09;ESPACE ANJOU <> EVENTARD;EVENTARD par MONPLAISIR;ESPACE ANJOU > EVENTARD 9.0;8669;HOTELL-E;HOTELLERIE;31454;47.488852,-0.51886378
268458674;268739081;2021-03-08T09:29:02+01:00;2021-03-08T09:29:02+01:00;2021-03-08T09:31:26+01:00;2021-03-08T09:31:31+01:00;F;2021-03-08T09:32:41+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;2650;CEEQUEST;CENTRE EQUESTRE;14512;47.459537,-0.48468392
